epoch,train_loss,epoch_seconds,val_auc_roc,val_auc_pr
1,0.6975482702255249,0.2246621010126546,,
2,0.6173784732818604,0.060889298969414085,,
3,0.549616277217865,0.06050301599316299,,
4,0.5088046789169312,0.062085382000077516,,
5,0.5119292736053467,0.06067667301977053,0.4326157254753744,0.1352746142762497
6,0.5002596974372864,0.06116339098662138,,
7,0.48020660877227783,0.06285892298910767,,
8,0.45648592710494995,0.058987964992411435,,
9,0.4567405581474304,0.05912818998331204,,
10,0.459825336933136,0.061603154987096786,0.7267992414862698,0.3176108972170565
11,0.44319334626197815,0.05694116203812882,,
12,0.4252106547355652,0.06537287996616215,,
13,0.42864498496055603,0.06040606496389955,,
14,0.4227440357208252,0.05830912903184071,,
15,0.41199371218681335,0.05826762004289776,0.7944513417351979,0.41816643078855864
16,0.4009314179420471,0.05900588701479137,,
17,0.4026677906513214,0.05968782602576539,,
18,0.3943120837211609,0.05818748596357182,,
19,0.38201668858528137,0.05707443901337683,,
20,0.37919238209724426,0.058203449996653944,0.8376881492004328,0.4996405587497715
21,0.37297961115837097,0.05760992597788572,,
22,0.3641839325428009,0.05747842002892867,,
23,0.35388126969337463,0.056968946009874344,,
24,0.3559233248233795,0.058356644003652036,,
25,0.343270868062973,0.06466619001002982,0.8686265036687564,0.5523466234812796
26,0.33711889386177063,0.05664020002586767,,
27,0.338577538728714,0.058813430019654334,,
28,0.32853376865386963,0.05859280203003436,,
29,0.32501497864723206,0.06103024899493903,,
30,0.3231813907623291,0.058748663985170424,0.8919456268164578,0.6016694172767262
31,0.31644412875175476,0.05701213196152821,,
32,0.31467992067337036,0.06206926703453064,,
33,0.3138502538204193,0.05947375699179247,,
34,0.3092775046825409,0.05906409700401127,,
35,0.309506893157959,0.06019818695494905,0.9016289538505649,0.6222712001769618
36,0.30520543456077576,0.05703045701375231,,
37,0.30350959300994873,0.058719958004076034,,
38,0.30667856335639954,0.06003752397373319,,
39,0.30282557010650635,0.057975926029030234,,
40,0.3021816909313202,0.059122158971149474,0.906516089092781,0.6347843130263646
41,0.297332227230072,0.05724358500447124,,
42,0.30110058188438416,0.057031262025702745,,
43,0.2965655028820038,0.0589268000330776,,
44,0.2967865467071533,0.058382375980727375,,
45,0.29336482286453247,0.06151807401329279,0.9106103298622426,0.6442209920468522
46,0.2962370812892914,0.05621992301894352,,
47,0.2963557839393616,0.05827562796184793,,
48,0.29365766048431396,0.0581226049689576,,
49,0.2923486828804016,0.05866334302118048,,
50,0.2909538447856903,0.05906439496902749,0.9123982979056159,0.6497737551167543
51,0.2921043038368225,0.057892137963790447,,
52,0.28954190015792847,0.05872764595551416,,
53,0.29150670766830444,0.0582826699828729,,
54,0.2894383668899536,0.06204414798412472,,
55,0.2897026836872101,0.058491623029112816,0.9133229548149983,0.6546647742900692
56,0.2885669767856598,0.055366743996273726,,
57,0.28807732462882996,0.06052574695786461,,
58,0.28722095489501953,0.05847695202101022,,
59,0.286784291267395,0.05864725500578061,,
60,0.28541821241378784,0.05777454603230581,0.9152490974729243,0.656864747694903
61,0.28532373905181885,0.05707971396623179,,
62,0.2850925922393799,0.0594913269742392,,
63,0.2843573987483978,0.057529264013282955,,
64,0.28385770320892334,0.058978394023142755,,
65,0.283009797334671,0.0596085480065085,0.9160246712455525,0.6578573285067785
66,0.28194406628608704,0.05567164602689445,,
67,0.28141698241233826,0.0574085260159336,,
68,0.28186067938804626,0.05859882105141878,,
69,0.281711608171463,0.059112162969540805,,
70,0.2802855372428894,0.062332866014912724,0.9171343168814922,0.6601616144763018
