epoch,train_loss,epoch_seconds,val_auc_roc,val_auc_pr
1,0.6842266321182251,0.15239209501305595,,
2,0.6144916415214539,0.06279488402651623,,
3,0.553921639919281,0.06241245998535305,,
4,0.5129509568214417,0.06192374898819253,,
5,0.5123386979103088,0.062120470975060016,0.4555998123264997,0.14295649207937358
6,0.49795231223106384,0.05688295199070126,,
7,0.47363829612731934,0.057408732012845576,,
8,0.4491060674190521,0.058663117000833154,,
9,0.44477832317352295,0.05772020999575034,,
10,0.4480314552783966,0.05846742197172716,0.7404237380912042,0.3223620700399217
11,0.4289172887802124,0.05746355903102085,,
12,0.413093626499176,0.058403293951414526,,
13,0.4178486168384552,0.05910746398149058,,
14,0.41432076692581177,0.060824675019830465,,
15,0.3935214579105377,0.05909175204578787,0.7821301854579102,0.37593665363251016
16,0.38932937383651733,0.05695968400686979,,
17,0.38629987835884094,0.06259850895730779,,
18,0.37723416090011597,0.05871450499398634,,
19,0.3668278455734253,0.0584415839985013,,
20,0.37360793352127075,0.05744828697061166,0.8175489058895593,0.43768018938215325
21,0.3579099476337433,0.05595634103519842,,
22,0.3495272696018219,0.0586851789848879,,
23,0.34462228417396545,0.05798439198406413,,
24,0.3420883119106293,0.060527943016495556,,
25,0.3282083570957184,0.059141447010915726,0.8375281836072411,0.46998706247437844
26,0.32890477776527405,0.0557302680099383,,
27,0.32527002692222595,0.05910886498168111,,
28,0.32088375091552734,0.05817024799762294,,
29,0.31386861205101013,0.05839113600086421,,
30,0.3129063546657562,0.061271200014743954,0.8444094801183385,0.4854972781647963
31,0.30922868847846985,0.05580018897308037,,
32,0.3127809762954712,0.05798400199273601,,
33,0.30855593085289,0.06095567700685933,,
34,0.3028833270072937,0.05826214200351387,,
35,0.3026304543018341,0.05807876499602571,0.8487134329914375,0.49672194130231256
36,0.30237165093421936,0.05905180698027834,,
37,0.3020929992198944,0.05730084900278598,,
38,0.3009890019893646,0.05818957800511271,,
39,0.29770728945732117,0.06834596703993157,,
40,0.29604652523994446,0.05687795398989692,0.8526188533670449,0.5076416912608336
41,0.29194173216819763,0.055889826035127044,,
42,0.29201072454452515,0.0584917520172894,,
43,0.2899412512779236,0.05623047397239134,,
44,0.2880685329437256,0.05891253100708127,,
45,0.2893582582473755,0.06123240099987015,0.8561604087111783,0.5199960671538224
46,0.2873998284339905,0.056237598008010536,,
47,0.28591763973236084,0.05929957696935162,,
48,0.28970515727996826,0.05919845000607893,,
49,0.2869778275489807,0.06266381702153012,,
50,0.28716012835502625,0.05976949800970033,0.8595147206401751,0.5276175774550337
51,0.2850830852985382,0.07376663200557232,,
52,0.282779335975647,0.056646035984158516,,
53,0.28042787313461304,0.05865349603118375,,
54,0.28108862042427063,0.058802996994927526,,
55,0.28044140338897705,0.06156237202230841,0.8589922454352331,0.527242756842355
56,0.28017657995224,0.05779347900534049,,
57,0.2781108319759369,0.05887335102306679,,
58,0.2785089612007141,0.06276933802291751,,
59,0.2786577045917511,0.058579745003953576,,
60,0.27686312794685364,0.05924602801678702,0.8605811883381773,0.5307263602989688
61,0.27667146921157837,0.061445238010492176,,
62,0.2760157585144043,0.0583399020251818,,
63,0.27697405219078064,0.058881959004793316,,
64,0.27420637011528015,0.0610581369837746,,
65,0.2746407985687256,0.05843857798026875,0.8608053148092638,0.5315785516696179
66,0.2717152237892151,0.05691297200974077,,
67,0.2704933285713196,0.06042995402822271,,
68,0.27102500200271606,0.05843429401284084,,
69,0.27084100246429443,0.05935108498670161,,
70,0.27005237340927124,0.057114206021651626,0.8606315734598391,0.5318969939570217
